customer_id;customer_size;digital_tenure_months;share_digital_orders;assortment_coverage;minutes_on_site;avg_minutes_per_page;unique_pages_visited;add_to_cart_count;revome_from_cart_count;minutes_purchase;suggested_purchase
85;Small;9;50.0;0.04589371980676329;13.447577516666662;0.5846772833333331;11.0;8.0;11.0;11.0;0
86;Very Large;9;80.0;0.3227040816326531;26.52016471666667;1.3957981429824564;10.0;35.0;2.0;25.0;0
87;Medium;4;50.0;0.09541062801932366;59.05019443333333;0.7873359257777778;16.0;20.0;0.0;39.0;0
88;Medium;5;75.0;0.07196969696969698;42.26685210000001;0.8287618058823532;11.0;11.0;0.0;39.0;0
89;Medium;5;66.66666666666666;0.06597222222222222;378.02477075;18.9012385375;7.0;3.0;7.0;5.0;1
90;Small;4;75.0;0.034562211981566816;6.09261545;0.4351868178571429;8.0;5.0;12.0;5.0;1
91;Medium;5;75.0;0.07389162561576355;48.05652728333333;0.8737550415151515;13.0;12.0;0.0;45.0;0
92;Large;7;50.0;0.08844339622641509;167.68039416666667;3.3536078833333334;16.0;12.0;6.0;15.0;0
93;Small;10;83.33333333333334;0.034360189573459717;3.1272875833333327;0.31272875833333325;8.0;3.0;0.0;2.0;0
94;Small;6;66.66666666666666;0.042857142857142864;216.96268578333328;6.574626841919191;14.0;2.0;0.0;14.0;0
95;Small;2;66.66666666666666;0.025943396226415096;17.287647916666668;1.1525098611111109;9.0;7.0;1.0;15.0;0
96;Small;9;80.0;0.050925925925925916;7.652616416666667;0.3644103055555555;13.0;4.0;4.0;6.0;1
97;Large;3;66.66666666666666;0.06134259259259259;211.90149218333332;9.631886008333332;11.0;6.0;0.0;6.0;0
98;Small;11;66.66666666666666;0.056930693069306926;57.30250381666666;2.046517993452381;9.0;12.0;2.0;44.0;0
99;Small;4;100.0;0.01076555023923445;4.262551866666667;0.35521265555555553;8.0;3.0;2.0;1.0;0
100;Large;12;85.71428571428571;0.14084507042253522;38.74194935000001;1.0761652597222224;16.0;14.0;9.0;34.0;0
101;Large;8;66.66666666666666;0.12692307692307692;11.0796889;0.6155382722222222;9.0;8.0;2.0;10.0;0
102;Large;9;83.33333333333334;0.12850467289719625;7.148042616666667;0.5956702180555556;6.0;11.0;0.0;6.0;0
103;Small;2;80.0;0.0645933014354067;22.685167550000006;1.031143979545455;13.0;12.0;1.0;7.0;0
104;Very Large;4;84.61538461538461;0.18536585365853656;300.63309016666665;7.157930718253968;19.0;13.0;2.0;8.0;0
105;Small;5;100.0;0.012850467289719626;5.502865066666668;0.3668576711111111;9.0;9.0;0.0;4.0;0
106;Medium;1;50.0;0.06572769953051644;41.283685566666676;1.2510207747474753;14.0;10.0;2.0;39.0;0
107;Small;8;83.33333333333334;0.055128205128205134;7.500123116666668;0.9375153895833334;5.0;5.0;1.0;3.0;0
108;Medium;5;66.66666666666666;0.06398104265402843;313.7769734333333;20.91846489555555;8.0;6.0;2.0;16.0;1
109;Small;3;60.0;0.027925531914893616;19.51723076666667;0.8132179486111113;10.0;21.0;18.0;9.0;0
110;Very Large;5;57.14285714285714;0.23029556650246305;53.52411923333334;0.5881771344322345;18.0;24.0;2.0;28.5;0
111;Very Large;2;50.0;0.2305825242718447;20.14571688333333;0.8394048701388886;10.0;12.0;0.0;14.0;0
112;Small;8;100.0;0.03819444444444445;4.7918279333333365;0.17747510864197538;10.0;3.0;5.0;4.0;0
113;Large;5;50.0;0.09558823529411764;197.07187501666664;3.23068647568306;13.0;38.0;1.0;21.5;0
114;Large;3;100.0;0.11507936507936507;30.11041558333333;0.5681210487421383;13.0;28.0;10.0;28.0;0
115;Medium;12;75.0;0.07383419689119171;664.8152083;26.592608331999998;15.0;13.0;5.0;9.0;0
116;Medium;7;83.33333333333334;0.07394366197183097;3.5783653166666656;0.2236478322916666;10.0;10.0;0.0;2.0;0
117;Medium;3;66.66666666666666;0.042452830188679236;5.4772927000000005;0.2282205291666667;12.0;7.0;5.0;4.0;0
118;Large;10;100.0;0.0798611111111111;178.09807769999995;4.4524519425;16.0;18.0;0.0;8.0;0
119;Very Large;9;71.42857142857143;0.1713197969543147;30.573889666666666;3.0573889666666663;7.0;34.0;6.0;6.0;0
120;Very Large;12;75.0;0.1774193548387097;354.44609085;17.7223045425;8.0;7.0;0.0;12.0;0
121;Medium;9;66.66666666666666;0.06924882629107981;9.892233016666664;0.3804705006410255;10.0;12.0;2.0;7.0;0
122;Medium;5;80.0;0.060714285714285714;39.80775978333333;0.8293283288194444;15.0;6.0;21.0;16.0;0
123;Small;10;75.0;0.02570093457943925;302.2767837;13.14246885652174;10.0;7.0;0.0;3.0;0
124;Very Large;9;50.0;0.16587677725118485;58.273980933333405;0.3427881231372553;23.0;57.0;11.0;56.0;0
125;Medium;5;83.33333333333334;0.0889423076923077;18.166966616666667;0.5860311811827957;10.0;9.0;0.0;17.0;0
126;Medium;4;100.0;0.05476190476190476;26.120414416666666;1.7413609611111107;9.0;9.0;1.0;24.0;0
127;Small;5;80.0;0.05382775119617225;18.4510575;0.61503525;13.0;6.0;0.0;13.0;0
128;Small;6;75.0;0.0547945205479452;7.050377766666667;0.3357322746031746;13.0;7.0;0.0;5.0;0
129;Very Large;13;50.0;0.1937799043062201;108.84792253333332;5.442396126666666;12.0;14.0;0.0;11.0;0
130;Small;3;100.0;0.011961722488038276;3.8568212999999996;0.154272852;7.0;2.0;0.0;3.0;0
131;Small;4;57.14285714285714;0.057142857142857134;9.37568725;0.5208715138888889;10.0;9.0;1.0;8.0;0
132;Medium;5;83.33333333333334;0.051643192488262914;4.143038333333333;0.2589398958333333;10.0;5.0;0.0;3.0;0
133;Very Large;10;90.0;0.17908653846153846;334.33888968333326;9.833496755392154;11.0;11.0;0.0;16.0;0
134;Medium;9;50.0;0.050925925925925916;12.919535933333332;0.7177519962962963;8.0;9.0;2.0;11.0;0
135;Small;5;100.0;0.014492753623188406;6.17655925;0.3250820657894737;10.0;3.0;0.0;4.0;0
136;Small;8;100.0;0.054906542056074766;11.134753483333334;0.2855064995726496;12.0;8.0;4.0;5.0;0
137;Large;3;83.33333333333334;0.12677725118483413;18.75625;0.44657738095238103;13.0;11.0;15.0;17.0;0
138;Small;5;75.0;0.05257009345794392;44.7781152;2.0353688727272727;12.0;6.0;0.0;4.0;0
139;Medium;15;83.33333333333334;0.09080188679245282;35.528326999999976;2.368555133333332;9.0;3.0;7.0;19.0;0
140;Medium;4;50.0;0.07932692307692307;9.306862833333334;0.6647759166666667;8.0;3.0;6.0;6.0;1
141;Small;5;75.0;0.02880184331797235;36.956857833333345;1.6798571742424244;10.0;5.0;1.0;35.0;0
142;Very Large;11;83.33333333333334;0.2147887323943662;14.313505700000004;0.8419709235294119;10.0;16.0;0.0;13.0;0
143;Very Large;10;25.0;0.4234693877551021;76.92257931666664;0.8012768678819442;15.0;46.0;2.0;50.0;0
144;Large;9;50.0;0.10781990521327016;19.200442966666664;0.3428650529761904;12.0;22.0;11.0;9.0;0
145;Small;12;83.33333333333334;0.061032863849765265;4.244478549999998;0.32649834999999994;7.0;7.0;0.0;3.0;0
146;Medium;3;100.0;0.0576036866359447;1099.3471547333336;19.63119919166667;12.0;9.0;3.0;20.5;0
147;Very Large;2;50.0;0.31443298969072164;130.00114530000002;2.3214490232142864;14.0;27.0;1.0;32.0;0
148;Very Large;10;83.33333333333334;0.1901913875598086;16.52292416666667;0.5697560057471265;14.0;6.0;0.0;11.0;0
149;Small;11;100.0;0.03807106598984772;10.9907696;1.221196622222222;7.0;7.0;6.0;10.0;1
150;Medium;5;66.66666666666666;0.042452830188679236;8.653441683333332;0.4120686515873016;13.0;12.0;2.0;5.0;0
151;Small;4;100.0;0.05645161290322581;17.779932033333335;0.5229391774509804;10.0;7.0;6.0;9.0;0
152;Large;9;60.0;0.1076923076923077;15.268594716666668;0.6361914465277778;8.0;11.0;7.0;14.0;0
153;Small;11;66.66666666666666;0.028571428571428567;9.946608799999996;0.32085834838709665;12.0;6.0;0.0;3.0;0
154;Medium;1;66.66666666666666;0.04629629629629629;160.3835938;6.682649741666666;11.0;18.0;0.0;10.0;0
155;Medium;7;100.0;0.05223880597014925;22.40323905000001;0.8616630403846156;11.0;9.0;0.0;20.0;0
156;Medium;0;100.0;0.04830917874396135;20.321336366666664;0.7526420876543208;10.0;10.0;0.0;19.0;0
157;Small;11;75.0;0.043224299065420566;10.821469783333333;0.8324207525641025;9.0;5.0;0.0;8.0;0
158;Small;3;83.33333333333334;0.046954314720812185;17.88592886666667;0.40649838333333344;12.0;12.0;4.0;17.0;0
159;Very Large;10;83.33333333333334;0.2992610837438424;10.79228945;0.8993574541666667;8.0;30.0;12.0;6.0;0
160;Medium;2;77.7777777777778;0.09859154929577464;450.09566048333335;12.502657235648151;10.0;10.0;17.0;1.0;0
161;Medium;7;75.0;0.05946601941747572;4.4076462833333325;0.2592733107843137;10.0;6.0;0.0;1.0;0
162;Small;12;87.5;0.0462085308056872;6.9339286833333365;0.31517857651515163;11.0;5.0;0.0;4.0;0
163;Medium;11;80.0;0.08373786407766991;23.89049418333333;1.592699612222222;9.0;7.0;13.0;16.0;1
164;Very Large;3;83.33333333333334;0.18875;13.651716866666666;0.36896532072072064;13.0;22.0;2.0;8.0;0
165;Medium;4;100.0;0.0689252336448598;10.535897149999998;1.170655238888889;5.0;4.0;3.0;5.0;1
166;Very Large;10;80.0;0.14642857142857146;11.802186116666668;0.5901093058333334;9.0;31.0;2.0;11.0;0
167;Small;3;100.0;0.03260869565217391;35.27219198333333;1.6796281896825396;13.0;5.0;0.0;13.0;0
168;Small;8;100.0;0.0472636815920398;492.66367381666686;11.7300874718254;12.0;9.0;5.0;13.0;0
169;Large;3;50.0;0.08018867924528301;9.838471749999998;0.7568055192307691;9.0;13.0;0.0;6.0;0
170;Small;10;75.0;0.03762135922330097;5.9909708666666655;0.2723168575757575;10.0;7.0;0.0;5.0;0
171;Large;8;80.0;0.14976415094339626;27.678830633333344;0.6919707658333336;16.0;16.0;1.0;25.0;0
172;Large;7;75.0;0.2419354838709677;23.61743721666667;0.4630870042483661;16.0;15.0;3.0;22.0;0
173;Small;9;100.0;0.025943396226415096;51.58730026666667;3.6848071619047618;8.0;6.0;0.0;2.0;0
174;Very Large;4;83.33333333333334;0.23271889400921655;459.85272005000013;14.370397501562502;14.0;12.0;0.0;12.0;0
175;Small;5;75.0;0.06763285024154589;8.796548966666666;0.5497843104166666;8.0;4.0;1.0;7.0;0
176;Medium;5;83.33333333333334;0.05069124423963134;10.049319033333337;0.4785390015873017;8.0;6.0;0.0;7.0;0
177;Small;7;80.0;0.054906542056074766;57.49741448333332;3.194300804629629;9.0;6.0;11.0;56.0;0
178;Small;3;100.0;0.043689320388349516;339.56235551666674;18.864575306481484;11.0;3.0;4.0;2.0;1
179;Very Large;11;100.0;0.1366822429906542;8.707493483333332;0.33490359551282045;11.0;6.0;20.0;8.0;0
180;Small;9;71.42857142857143;0.06428571428571428;7.436710016666666;0.23989387150537636;14.0;15.0;1.0;4.0;0
181;Large;7;75.0;0.1338862559241706;18.18360563333334;0.7905915492753626;8.0;14.0;9.0;17.0;0
182;Small;2;71.42857142857143;0.05461165048543689;408.44025765;25.527516103125;10.0;5.0;9.0;6.0;1
183;Small;2;100.0;0.02336448598130841;7.55907995;0.5399342821428571;6.0;6.0;0.0;6.0;0
184;Small;4;100.0;0.04927884615384615;688.3312822833334;17.64952005854701;17.0;33.0;9.0;24.0;0
185;Large;5;75.0;0.10301507537688442;50.02737756666667;2.001095102666667;11.0;8.0;0.0;43.0;0
186;Small;6;100.0;0.037383177570093455;29.09185896666667;1.0774762580246913;12.0;5.0;4.0;15.0;0
187;Small;9;100.0;0.0195852534562212;7.224416416666665;0.6020347013888888;8.0;4.0;3.0;5.0;0
188;Small;4;66.66666666666666;0.02487562189054726;138.16708920000005;4.1868814909090935;11.0;6.0;0.0;11.0;0
189;Very Large;10;80.0;0.1701388888888889;169.9482620833334;4.998478296568628;14.0;22.0;1.0;28.0;0
190;Very Large;3;75.0;0.25476190476190474;22.99816251666667;0.6388378476851853;13.0;24.0;0.0;21.0;0
191;Medium;10;50.0;0.06785714285714285;13.746602366666671;0.859162647916667;9.0;6.0;0.0;12.0;0
192;Large;2;83.33333333333334;0.14390243902439026;42.44169753333333;1.4635068114942529;7.0;24.0;10.0;41.0;0
193;Large;15;80.0;0.09813084112149532;77.96396858333331;1.4175267015151511;12.0;10.0;10.0;31.0;0
194;Very Large;12;80.0;0.13095238095238096;43.65860683333332;1.6791771858974356;10.0;27.0;0.0;42.0;0
195;Small;2;50.0;0.027777777777777776;10.174448566666664;0.5652471425925925;9.0;4.0;0.0;8.0;0
196;Very Large;6;80.0;0.2091121495327103;76.48562290000002;4.0255591000000015;9.0;26.0;8.0;74.0;1
197;Small;4;100.0;0.04733009708737864;27.88130705;1.2122307413043478;9.0;11.0;6.0;26.0;0
198;Very Large;6;100.0;0.1261682242990654;19.114151116666672;0.5621809151960786;13.0;8.0;0.0;12.0;0
199;Small;10;100.0;0.024764150943396228;12.74211938333333;1.1583744893939392;7.0;5.0;1.0;7.0;1
200;Large;13;75.0;0.08912037037037036;51.90024304999999;1.1795509784090907;15.0;12.0;0.0;30.0;0
201;Small;3;50.0;0.022727272727272728;86.02112838333332;4.778951576851851;10.0;2.0;8.0;3.0;1
202;Small;2;60.0;0.05223880597014925;26.295704116666666;1.2521763865079365;9.0;22.0;10.0;25.0;0
203;Very Large;14;57.14285714285714;0.2222222222222222;31.559827400000003;1.4345376090909092;7.0;12.0;10.0;14.0;0
204;Small;9;50.0;0.04404761904761905;24.20548678333333;1.7289633416666663;7.0;9.0;4.0;23.0;0
205;Large;6;75.0;0.08571428571428573;175.87975633333332;7.035190253333331;11.0;16.0;0.0;9.0;0
206;Large;12;63.63636363636363;0.1423611111111111;19.720456800000008;0.8216857000000003;10.0;20.0;0.0;18.0;0
207;Small;7;100.0;0.04611650485436893;19.876541283333328;0.3897361035947712;14.0;13.0;5.0;13.0;0
208;Very Large;9;81.81818181818183;0.18386243386243387;10.946331599999999;0.28067516923076924;12.0;21.0;7.0;9.0;0
209;Large;6;66.66666666666666;0.12200956937799046;12.748321649999996;0.3863127772727272;12.0;21.0;10.0;12.0;0
210;Very Large;9;57.14285714285714;0.19248826291079807;80.08097073333334;1.7408906681159422;12.0;13.0;0.0;28.0;0
211;Very Large;11;88.8888888888889;0.2753807106598985;90.39796733333334;5.022109296296296;9.0;33.0;0.0;8.0;0
212;Small;4;100.0;0.013033175355450236;7.799168766666668;0.3249653652777778;12.0;4.0;0.0;2.0;0
213;Small;5;60.0;0.04044117647058824;5.56457125;0.37097141666666666;9.0;3.0;3.0;5.0;1
214;Large;3;80.0;0.1;5.200089716666667;0.20800358866666666;12.0;10.0;0.0;4.0;0
215;Small;3;100.0;0.03023255813953488;11.3897519;0.71185949375;8.0;7.0;0.0;6.0;0
216;Medium;7;83.33333333333334;0.06042654028436019;17.558914616666666;0.8779457308333333;11.0;9.0;5.0;16.0;0
217;Medium;6;66.66666666666666;0.0589622641509434;15.138560033333327;0.4587442434343432;11.0;7.0;0.0;14.0;0
218;Large;4;100.0;0.07738095238095237;6.5661395;0.5050876538461538;8.0;14.0;0.0;5.0;0
219;Small;6;60.0;0.0533175355450237;37.68867736666667;3.426243396969697;7.0;6.0;0.0;34.0;0
220;Large;3;60.0;0.10323383084577116;127.94154195;4.411777308620691;14.0;8.0;3.0;5.0;0
221;Very Large;10;75.0;0.200507614213198;30.02650326666665;1.251104302777777;12.0;12.0;10.0;23.0;0
222;Large;12;100.0;0.0869047619047619;14.600013133333333;0.7300006566666666;10.0;14.0;0.0;6.0;0
223;Large;5;77.7777777777778;0.1497584541062802;215.8639081333332;4.905997912121209;13.0;19.0;0.0;54.0;0
224;Very Large;4;77.7777777777778;0.18317972350230416;13.427781233333333;0.4630269390804597;14.0;18.0;1.0;12.0;0
225;Medium;10;75.0;0.07512953367875648;3.7563335333333336;0.4173703925925926;6.0;3.0;3.0;2.0;1
226;Small;3;100.0;0.02570093457943925;9.683293316666667;0.4611092055555557;10.0;8.0;1.0;9.0;0
227;Large;4;72.72727272727273;0.13452380952380952;71.70218206666667;1.0863966979797977;13.0;61.0;12.0;42.0;0
228;Large;3;80.0;0.10074626865671643;7.4544666166666635;0.3923403482456139;11.0;15.0;1.0;7.0;0
229;Large;13;60.0;0.1076388888888889;116.22170156666668;2.5827044792592595;10.0;16.0;0.0;44.0;0
230;Large;9;66.66666666666666;0.09808612440191387;53.15290726666668;0.7593272466666668;15.0;61.0;6.0;52.0;0
231;Large;4;66.66666666666666;0.17385786802030456;26.32495099999999;1.3855237368421047;8.0;18.0;1.0;20.0;0
232;Very Large;10;66.66666666666666;0.2156084656084656;18.352026016666667;0.8341830007575758;9.0;27.0;0.0;17.0;0
233;Medium;10;100.0;0.0857843137254902;14.768374316666668;0.8687279009803922;9.0;12.0;5.0;14.0;0
234;Small;5;100.0;0.04822335025380711;16.492851516666665;0.28435950890804595;21.0;22.0;1.0;14.0;0
235;Very Large;3;60.0;0.1761904761904762;17.69601023333333;0.4115351217054263;13.0;9.0;5.0;16.0;0
236;Small;4;66.66666666666666;0.02261904761904762;5.338842800000003;0.2966023777777779;9.0;2.0;5.0;1.0;1
237;Large;9;66.66666666666666;0.11778846153846155;15.909270499999998;0.3384951170212765;16.0;6.0;0.0;15.0;0
238;Large;12;54.54545454545454;0.1284722222222222;8.33981665;0.8339816649999999;8.0;20.0;3.0;4.0;0
239;Very Large;4;100.0;0.2631578947368421;16.336842600000004;0.3889724428571429;16.0;30.0;0.0;16.0;0
240;Large;11;80.0;0.12135922330097088;32.71077549999999;0.7607157093023253;11.0;19.0;0.0;18.0;0
241;Medium;4;100.0;0.04523809523809524;9.794448699999997;0.3377396103448275;11.0;7.0;0.0;9.0;0
242;Large;4;28.57142857142857;0.07587064676616916;14.863386516666667;0.7431693258333334;12.0;13.0;4.0;13.0;0
243;Small;4;80.0;0.059241706161137435;24.095730100000008;0.6023932525000002;14.0;8.0;2.0;16.0;0
244;Large;12;75.0;0.11442786069651742;46.12612475;0.922522495;13.0;15.0;0.0;44.0;0
